AL,14,2018100618,3,OFCL,59,235N,857W,46,0,TS,34,NEQ,120,120,27,27
AL,14,2018100618,3,OFCL,60,237N,858W,47,0,TS,34,NEQ,120,120,30,30
AL,14,2018100618,3,OFCL,61,238N,858W,48,0,TS,34,NEQ,120,120,32,32
AL,14,2018100618,3,OFCL,62,240N,859W,48,0,TS,34,NEQ,120,120,35,35
AL,14,2018100618,3,OFCL,63,241N,860W,49,0,TS,34,NEQ,120,120,37,37
AL,14,2018100618,3,OFCL,64,243N,860W,50,0,TS,34,NEQ,120,120,40,40
AL,14,2018100618,3,OFCL,64,248N,872W,50,0,TS,50,NEQ,40,40,0,0
AL,14,2018100618,3,OFCL,65,244N,861W,50,0,TS,34,NEQ,120,120,42,42
AL,14,2018100618,3,OFCL,65,249N,872W,50,0,TS,50,NEQ,42,42,0,0
AL,14,2018100618,3,OFCL,66,246N,862W,51,0,TS,34,NEQ,120,120,45,45
AL,14,2018100618,3,OFCL,66,251N,873W,51,0,TS,50,NEQ,45,45,0,0
AL,14,2018100618,3,OFCL,67,247N,862W,51,0,TS,34,NEQ,120,120,47,47
AL,14,2018100618,3,OFCL,67,252N,873W,51,0,TS,50,NEQ,47,47,0,0
AL,14,2018100618,3,OFCL,68,249N,862W,52,0,TS,34,NEQ,120,120,50,50
AL,14,2018100618,3,OFCL,68,254N,873W,52,0,TS,50,NEQ,50,50,0,0
AL,14,2018100618,3,OFCL,69,251N,863W,53,0,TS,34,NEQ,120,120,52,52
AL,14,2018100618,3,OFCL,69,255N,874W,53,0,TS,50,NEQ,52,52,0,0
AL,14,2018100618,3,OFCL,70,252N,863W,53,0,TS,34,NEQ,120,120,55,55
AL,14,2018100618,3,OFCL,70,257N,874W,53,0,TS,50,NEQ,55,55,0,0
AL,14,2018100618,3,OFCL,71,254N,863W,54,0,TS,34,NEQ,120,120,57,57
AL,14,2018100618,3,OFCL,71,258N,874W,54,0,TS,50,NEQ,57,57,0,0
AL,14,2018100618,3,OFCL,72,256N,864W,55,0,TS,34,NEQ,120,120,60,60
AL,14,2018100618,3,OFCL,72,260N,875W,55,0,TS,50,NEQ,60,60,0,0
AL,14,2018100618,3,OFCL,73,257N,864W,55,0,TS,34,NEQ,115,115,57,57
AL,14,2018100618,3,OFCL,73,261N,874W,55,0,TS,50,NEQ,57,57,0,0
AL,14,2018100618,3,OFCL,74,259N,864W,55,0,TS,34,NEQ,110,110,55,55
AL,14,2018100618,3,OFCL,74,263N,874W,55,0,TS,50,NEQ,55,55,0,0
AL,14,2018100618,3,OFCL,75,261N,864W,55,0,TS,34,NEQ,105,105,52,52
AL,14,2018100618,3,OFCL,75,265N,873W,55,0,TS,50,NEQ,52,52,0,0
AL,14,2018100618,3,OFCL,76,262N,864W,55,0,TS,34,NEQ,100,100,50,50
AL,14,2018100618,3,OFCL,76,267N,873W,55,0,TS,50,NEQ,50,50,0,0
AL,14,2018100618,3,OFCL,77,264N,864W,56,0,TS,34,NEQ,95,95,47,47
AL,14,2018100618,3,OFCL,77,269N,872W,56,0,TS,50,NEQ,47,47,0,0
AL,14,2018100618,3,OFCL,78,266N,865W,56,0,TS,34,NEQ,90,90,45,45
AL,14,2018100618,3,OFCL,78,271N,872W,56,0,TS,50,NEQ,45,45,0,0
AL,14,2018100618,3,OFCL,79,267N,865W,56,0,TS,34,NEQ,85,85,42,42
AL,14,2018100618,3,OFCL,79,273N,872W,56,0,TS,50,NEQ,42,42,0,0
AL,14,2018100618,3,OFCL,80,269N,865W,56,0,TS,34,NEQ,80,80,40,40
AL,14,2018100618,3,OFCL,80,275N,871W,56,0,TS,50,NEQ,40,40,0,0
AL,14,2018100618,3,OFCL,81,271N,865W,56,0,TS,34,NEQ,75,75,37,37
AL,14,2018100618,3,OFCL,81,276N,871W,56,0,TS,50,NEQ,37,37,0,0
AL,14,2018100618,3,OFCL,82,273N,865W,57,0,TS,34,NEQ,70,70,35,35
AL,14,2018100618,3,OFCL,82,278N,870W,57,0,TS,50,NEQ,35,35,0,0
AL,14,2018100618,3,OFCL,83,275N,865W,57,0,TS,34,NEQ,65,65,32,32
AL,14,2018100618,3,OFCL,83,280N,870W,57,0,TS,50,NEQ,32,32,0,0
AL,14,2018100618,3,OFCL,84,277N,866W,57,0,TS,34,NEQ,60,60,30,30
AL,14,2018100618,3,OFCL,84,282N,870W,57,0,TS,50,NEQ,30,30,0,0
AL,14,2018100618,3,OFCL,85,279N,865W,57,0,TS,34,NEQ,55,55,27,27
AL,14,2018100618,3,OFCL,85,284N,869W,57,0,TS,50,NEQ,27,27,0,0
AL,14,2018100618,3,OFCL,86,281N,865W,57,0,TS,34,NEQ,50,50,25,25
AL,14,2018100618,3,OFCL,86,286N,869W,57,0,TS,50,NEQ,25,25,0,0
AL,14,2018100618,3,OFCL,87,283N,864W,58,0,TS,34,NEQ,45,45,22,22
AL,14,2018100618,3,OFCL,87,288N,868W,58,0,TS,50,NEQ,22,22,0,0
AL,14,2018100618,3,OFCL,88,285N,863W,58,0,TS,34,NEQ,40,40,20,20
AL,14,2018100618,3,OFCL,88,290N,868W,58,0,TS,50,NEQ,20,20,0,0
AL,14,2018100618,3,OFCL,89,287N,863W,58,0,TS,34,NEQ,35,35,17,17
AL,14,2018100618,3,OFCL,89,291N,867W,58,0,TS,50,NEQ,17,17,0,0
AL,14,2018100618,3,OFCL,90,290N,863W,58,0,TS,34,NEQ,30,30,15,15
AL,14,2018100618,3,OFCL,90,293N,867W,58,0,TS,50,NEQ,15,15,0,0
AL,14,2018100618,3,OFCL,91,292N,861W,58,0,TS,34,NEQ,25,25,12,12
AL,14,2018100618,3,OFCL,91,295N,867W,58,0,TS,50,NEQ,12,12,0,0
AL,14,2018100618,3,OFCL,92,294N,860W,59,0,TS,34,NEQ,20,20,10,10
AL,14,2018100618,3,OFCL,92,297N,866W,59,0,TS,50,NEQ,10,10,0,0
AL,14,2018100618,3,OFCL,93,296N,858W,59,0,TS,34,NEQ,15,15,7,7
AL,14,2018100618,3,OFCL,93,299N,866W,59,0,TS,50,NEQ,7,7,0,0
AL,14,2018100618,3,OFCL,94,298N,857W,59,0,TS,34,NEQ,10,10,5,5
AL,14,2018100618,3,OFCL,94,301N,865W,59,0,TS,50,NEQ,5,5,0,0
AL,14,2018100618,3,OFCL,95,300N,855W,59,0,TS,34,NEQ,5,5,2,2
AL,14,2018100618,3,OFCL,95,303N,865W,59,0,TS,50,NEQ,2,2,0,0
AL,14,2018100618,3,OFCL,96,302N,854W,60,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,96,305N,865W,60,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,97,304N,852W,58,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,97,307N,862W,58,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,98,306N,851W,57,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,98,309N,860W,57,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,99,308N,849W,56,0,TS,34,NEQ,0,0,0,0
