[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 92 , 22 , 13.187724320499346 , 0.03768189564087803 , 0 , 13.225406216140223 , 0 , 1 ,]
[, 57 , 1 , 13.696036316179045 , 2.9169769902500473 , 0 , 16.613013306429092 , 0 , 1 ,]
[, 78 , 13 , 12.983724750676634 , 3.0300179957161775 , 0 , 16.01374274639281 , 0 , 1 ,]
[, 68 , 1 , 3.059124593333925 , 0.3927261347189681 , 0 , 3.451850728052893 , 0 , 1 ,]
[, 86 , 1 , 10.946395015827889 , 2.676322450677283 , 0 , 13.622717466505172 , 0 , 1 ,]
[, 66 , 2 , -1.0768433490345926 , 0.7867310762020049 , 3 , 2.709887727167412 , 0 , 1 ,]
[, 77 , 1 , 6.012017613050209 , 0.9347052904074223 , 0 , 6.946722903457632 , 0 , 1 ,]
[, 60 , 4 , 0.8897914565535862 , 0 , 0 , 0.8897914565535862 , 0 , 1 ,]
[, 94 , 1 , 0.6209551034757096 , 0 , 3 , 3.6209551034757097 , 0 , 1 ,]
[, 50 , 1 , 4.088291791235192 , 0.838132446691454 , 3 , 7.926424237926646 , 0 , 1 ,]
[, 44 , 1 , 1.4370154937449582 , 0.2945411860069906 , 3 , 4.731556679751948 , 0 , 1 ,]
[, 98 , 1 , 3.7351578930920093 , 0.5510570922407659 , 0 , 4.286214985332776 , 0 , 1 ,]
[, 45 , 6 , 14.32660296457499 , 2.9187025109436027 , 0 , 17.24530547551859 , 0 , 1 ,]
[, 88 , 2 , 2.5188382016451856 , 0 , 0 , 2.5188382016451856 , 0 , 1 ,]
[, 70 , 1 , 1.3295818943947266 , 0.26211345759687077 , 3 , 4.591695351991597 , 0 , 1 ,]
[, 91 , 16 , 1.4305091295457992 , 0 , 0 , 1.4305091295457992 , 0 , 1 ,]
[, 96 , 14 , 12.527334634667746 , 2.86588748701219 , 0 , 15.393222121679935 , 0 , 1 ,]
[, 82 , 1 , -0.07382610594501836 , 0 , 3 , 2.9261738940549815 , 0 , 1 ,]
