[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 127 , 10 , 10 , false , 198 , 0 , 119 , 1.44 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 62 , 32 , 1.4225391781637313 , 0 , 0 , 1.4225391781637313 , 0 , 1 ,]
[, 137 , 1 , 10.473268040371693 , 0.3818789961127198 , 0 , 10.855147036484412 , 0 , 1 ,]
[, 160 , 6 , 8.446262791044393 , 0 , 0 , 8.446262791044393 , 0 , 1 ,]
[, 72 , 4 , 9.0433683372256 , 1.14079718631545 , 0 , 10.184165523541049 , 0 , 1 ,]
[, 144 , 2 , 16.696248217498457 , 0 , 0 , 16.696248217498457 , 0 , 1 ,]
[, 102 , 32 , 0.3492649791169266 , 0 , 0 , 0.3492649791169266 , 0 , 1 ,]
[, 154 , 22 , 4.8656459987993514 , 0 , 0 , 4.8656459987993514 , 0 , 1 ,]
[, 140 , 3 , 10.076302834206988 , 0 , 0 , 10.076302834206988 , 0 , 1 ,]
[, 106 , 15 , 9.242241076622838 , 0.3159543597904671 , 0 , 9.558195436413305 , 0 , 1 ,]
[, 70 , 18 , 18.725951142456648 , 0.20381088800931477 , 0 , 18.929762030465962 , 0 , 1 ,]
[, 89 , 6 , 18.566846478887335 , 1.6458448566728987 , 0 , 20.212691335560233 , 0 , 1 ,]
[, 48 , 8 , 15.356488401589019 , 2.0851421967825274 , 0 , 17.441630598371546 , 0 , 1 ,]
[, 71 , 2 , 9.4441315065035 , 1.2638345270052551 , 0 , 10.707966033508754 , 0 , 1 ,]
[, 122 , 7 , 10.327536589184529 , 0.12504618326830974 , 0 , 10.452582772452839 , 0 , 1 ,]
[, 124 , 4 , 9.102244659727726 , 1.1683204985390527 , 0 , 10.270565158266779 , 0 , 1 ,]
[, 69 , 1 , 10.007516033357682 , 0.5712404500253804 , 0 , 10.578756483383062 , 0 , 1 ,]
[, 96 , 11 , 9.079748394039695 , 0.502454457837202 , 0 , 9.582202851876897 , 0 , 1 ,]
