[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 88 , 14 , 8.580009852622421 , 0 , 0 , 8.580009852622421 , 0 , 1 ,]
[, 75 , 1 , 11.318843816573128 , 1.1840804358069088 , 0 , 12.502924252380037 , 0 , 1 ,]
[, 39 , 1 , 8.398455272426624 , 0 , 0 , 8.398455272426624 , 0 , 1 ,]
[, 65 , 1 , 11.132967703027791 , 0 , 0 , 11.132967703027791 , 0 , 1 ,]
[, 46 , 1 , 6.559484549446715 , 0.9563259692592238 , 0 , 7.515810518705939 , 0 , 1 ,]
[, 69 , 3 , 6.731977863935012 , 0 , 0 , 6.731977863935012 , 0 , 1 ,]
[, 62 , 1 , 14.327260554923258 , 1.727266127066611 , 0 , 16.05452668198987 , 0 , 1 ,]
[, 87 , 14 , 1.1006930198264588 , 0 , 0 , 1.1006930198264588 , 0 , 1 ,]
[, 72 , 1 , 10.26220658095643 , 0.5001779145833127 , 0 , 10.762384495539743 , 0 , 1 ,]
[, 51 , 4 , 6.158548547045365 , 1.0518694445968624 , 0 , 7.2104179916422275 , 0 , 1 ,]
[, 74 , 7 , 8.14388636591336 , 1.0862930319756166 , 0 , 9.230179397888977 , 0 , 1 ,]
[, 55 , 3 , 12.999204229455902 , 3.092064677419054 , 0 , 16.091268906874955 , 0 , 1 ,]
[, 78 , 13 , 12.983724750676634 , 3.0300179957161775 , 0 , 16.01374274639281 , 0 , 1 ,]
[, 56 , 1 , 9.534579414485318 , 1.0438998334774852 , 0 , 10.578479247962804 , 0 , 1 ,]
[, 91 , 16 , 7.755191998112514 , 0 , 0 , 7.755191998112514 , 0 , 1 ,]
[, 64 , 12 , 9.36096418328042 , 0.04210651543002849 , 0 , 9.403070698710447 , 0 , 1 ,]
[, 100 , 1 , 9.983739761350014 , 0.7936900169131117 , 0 , 10.777429778263127 , 0 , 1 ,]
[, 86 , 1 , 10.946395015827889 , 2.676322450677283 , 0 , 13.622717466505172 , 0 , 1 ,]
[, 67 , 1 , 7.287955102420987 , 0 , 0 , 7.287955102420987 , 0 , 1 ,]
[, 89 , 1 , 7.971708608298924 , 0 , 0 , 7.971708608298924 , 0 , 1 ,]
[, 43 , 1 , 8.170464118061531 , 1.0721631483132916 , 0 , 9.242627266374823 , 0 , 1 ,]
[, 40 , 14 , 17.968597955772132 , 0.08292875514916204 , 0 , 18.051526710921294 , 0 , 1 ,]
[, 76 , 1 , 7.116904510115004 , 1.012613567165107 , 0 , 8.129518077280112 , 0 , 1 ,]
[, 71 , 1 , 8.742422418512312 , 0 , 0 , 8.742422418512312 , 0 , 1 ,]
[, 92 , 22 , 13.187724320499346 , 0.03768189564087803 , 0 , 13.225406216140223 , 0 , 1 ,]
[, 66 , 1 , 8.21766764636699 , 0.7867310762020049 , 0 , 9.004398722568995 , 0 , 1 ,]
[, 68 , 1 , 7.20672098175381 , 0.3927261347189681 , 0 , 7.599447116472778 , 0 , 1 ,]
[, 54 , 15 , 13.951267158084194 , 1.0475925287467323 , 0 , 14.998859686830926 , 0 , 1 ,]
[, 53 , 12 , 8.9878980516701 , 0.5078826674871898 , 0 , 9.49578071915729 , 0 , 1 ,]
[, 90 , 7 , 6.720771644160496 , 1.1944374309496708 , 0 , 7.915209075110166 , 0 , 1 ,]
[, 81 , 1 , 7.599335851221258 , 0 , 0 , 7.599335851221258 , 0 , 1 ,]
[, 101 , 1 , 15.415294009699569 , 0.24523977100017563 , 0 , 15.660533780699744 , 0 , 1 ,]
[, 44 , 1 , 7.657684937304989 , 0.2945411860069906 , 0 , 7.95222612331198 , 0 , 1 ,]
[, 70 , 4 , 9.848059404922068 , 0.26211345759687077 , 0 , 10.110172862518938 , 0 , 1 ,]
[, 77 , 2 , 0.1705140722442623 , 0.9347052904074223 , 0 , 1.1052193626516846 , 0 , 1 ,]
[, 48 , 1 , 8.316744571172762 , 0.429380214704339 , 0 , 8.746124785877102 , 0 , 1 ,]
[, 59 , 3 , 18.2692720202375 , 1.7179678342547982 , 0 , 19.987239854492298 , 0 , 1 ,]
[, 98 , 5 , 7.351069355072125 , 0.5510570922407659 , 0 , 7.902126447312892 , 0 , 1 ,]
[, 99 , 2 , 6.445240182169782 , 0.7924604738035812 , 0 , 7.237700655973363 , 0 , 1 ,]
[, 38 , 3 , 12.88088277234071 , 2.9798517218585814 , 0 , 15.860734494199292 , 0 , 1 ,]
[, 60 , 1 , 7.491607935272158 , 0 , 0 , 7.491607935272158 , 0 , 1 ,]
[, 57 , 1 , 13.696036316179045 , 2.9169769902500473 , 0 , 16.613013306429092 , 0 , 1 ,]
[, 63 , 11 , 7.483802866323291 , 0.25560486141576005 , 0 , 7.739407727739051 , 0 , 1 ,]
[, 52 , 13 , 18.305919554184772 , 0.03048332808720655 , 0 , 18.33640288227198 , 0 , 1 ,]
[, 42 , 1 , 9.273554121259908 , 0.03759753992125514 , 0 , 9.311151661181164 , 0 , 1 ,]
[, 96 , 14 , 12.527334634667746 , 2.86588748701219 , 0 , 15.393222121679935 , 0 , 1 ,]
[, 82 , 1 , 8.79278206355801 , 0 , 0 , 8.79278206355801 , 0 , 1 ,]
[, 93 , 4 , 8.73555838032649 , 0 , 0 , 8.73555838032649 , 0 , 1 ,]
[, 84 , 14 , 8.038712912301621 , 0.4434066859219133 , 0 , 8.482119598223534 , 0 , 1 ,]
[, 50 , 1 , 9.386411579126518 , 0.838132446691454 , 0 , 10.224544025817972 , 0 , 1 ,]
[, 80 , 2 , 9.061621373871752 , 0 , 0 , 9.061621373871752 , 0 , 1 ,]
[, 79 , 1 , 8.638745730625084 , 0.061829381034915386 , 0 , 8.70057511166 , 0 , 1 ,]
[, 85 , 11 , 9.467556408192955 , 0 , 0 , 9.467556408192955 , 0 , 1 ,]
[, 58 , 16 , 8.26437029372996 , 0.34592145998217017 , 0 , 8.610291753712131 , 0 , 1 ,]
[, 47 , 2 , 12.602706309548715 , 1.2792003439744606 , 0 , 13.881906653523176 , 0 , 1 ,]
[, 97 , 2 , 0.012357361904038846 , 0 , 0 , 0.012357361904038846 , 0 , 1 ,]
[, 45 , 6 , 14.32660296457499 , 2.9187025109436027 , 0 , 17.24530547551859 , 0 , 1 ,]
[, 73 , 1 , 15.56002792871488 , 0.6051530992511425 , 0 , 16.165181027966025 , 0 , 1 ,]
[, 94 , 3 , 8.189336456684728 , 0 , 0 , 8.189336456684728 , 0 , 1 ,]
[, 61 , 2 , 10.240231904488418 , 0 , 0 , 10.240231904488418 , 0 , 1 ,]
[, 49 , 3 , 8.55508882708125 , 0.01593912158160068 , 0 , 8.57102794866285 , 0 , 1 ,]
[, 83 , 2 , 9.630288790380861 , 0.3046813207831584 , 0 , 9.93497011116402 , 0 , 1 ,]
[, 95 , 8 , 13.041073830921203 , 2.314645268798278 , 0 , 15.355719099719481 , 0 , 1 ,]
[, 41 , 11 , 7.144817652965786 , 0.16315265076433508 , 0 , 7.307970303730121 , 0 , 1 ,]
