[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 127 , 10 , 10 , false , 198 , 0 , 119 , 1.44 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 113 , 8 , 14.589450380086292 , 2.075648257317929 , 0 , 16.66509863740422 , 0 , 1 ,]
[, 136 , 3 , 4.711402586472165 , 0 , 0 , 4.711402586472165 , 0 , 1 ,]
[, 96 , 1 , 6.781694638131715 , 0.502454457837202 , 0 , 7.2841490959689175 , 0 , 1 ,]
[, 68 , 2 , 1.9482378072468238 , 0 , 0 , 1.9482378072468238 , 0 , 1 ,]
[, 124 , 1 , 4.3032817511279235 , 1.1683204985390527 , 0 , 5.471602249666976 , 0 , 1 ,]
[, 63 , 2 , 0.3285090142513137 , 0 , 0 , 0.3285090142513137 , 0 , 1 ,]
[, 166 , 8 , 10.021421952328607 , 0 , 0 , 10.021421952328607 , 0 , 1 ,]
[, 112 , 1 , 5.618597949095575 , 0.33166494760806475 , 0 , 5.95026289670364 , 0 , 1 ,]
[, 59 , 1 , -0.1924762024457504 , 1.2045724236069848 , 0 , 1.0120962211612343 , 0 , 1 ,]
[, 60 , 1 , 6.9807143250345804 , 1.2470565893236232 , 0 , 8.227770914358203 , 0 , 1 ,]
[, 139 , 8 , 13.42765696281368 , 1.5401695877387016 , 0 , 14.967826550552381 , 0 , 1 ,]
[, 57 , 24 , 18.660071573927272 , 3.0617376444880056 , 0 , 21.721809218415277 , 0 , 1 ,]
[, 72 , 1 , 1.6781925868737393 , 1.14079718631545 , 0 , 2.8189897731891893 , 0 , 1 ,]
[, 148 , 1 , 5.8241234730430484 , 0.8872387619479868 , 0 , 6.711362234991035 , 0 , 1 ,]
[, 172 , 1 , 17.09967160650338 , 0.8637966140394789 , 0 , 17.96346822054286 , 0 , 1 ,]
[, 94 , 1 , 7.315092977136211 , 0.7011000056077913 , 0 , 8.016192982744002 , 0 , 1 ,]
[, 143 , 1 , 10.833425234389596 , 0.22629779315464266 , 0 , 11.059723027544239 , 0 , 1 ,]
[, 103 , 1 , 1.582971976118792 , 0.46051352545472873 , 0 , 2.0434855015735205 , 0 , 1 ,]
[, 84 , 1 , 7.9673263833120505 , 0 , 0 , 7.9673263833120505 , 0 , 1 ,]
[, 145 , 1 , 6.829920350357956 , 0 , 0 , 6.829920350357956 , 0 , 1 ,]
[, 77 , 2 , 4.966870520539062 , 1.2275596133316364 , 0 , 6.194430133870698 , 0 , 1 ,]
[, 49 , 1 , 6.773073061582092 , 1.206856149544468 , 0 , 7.97992921112656 , 0 , 1 ,]
[, 146 , 28 , 18.14400933077685 , 2.2674602249374582 , 0 , 20.41146955571431 , 0 , 1 ,]
[, 128 , 1 , 5.7463772610093935 , 0.2556532040196583 , 0 , 6.002030465029052 , 0 , 1 ,]
[, 50 , 8 , 6.50273650158439 , 0.9350770853444473 , 0 , 7.437813586928837 , 0 , 1 ,]
[, 116 , 4 , 18.740163079235092 , 0 , 0 , 18.740163079235092 , 0 , 1 ,]
[, 58 , 1 , 7.202297083897566 , 0.9937678715618902 , 0 , 8.196064955459455 , 0 , 1 ,]
[, 133 , 2 , 5.462022720227539 , 0.578315865564388 , 0 , 6.040338585791927 , 0 , 1 ,]
[, 95 , 7 , 16.360542233860173 , 1.825101035410348 , 0 , 18.18564326927052 , 0 , 1 ,]
[, 138 , 1 , 8.128491816316682 , 0.7654056085618292 , 0 , 8.893897424878512 , 0 , 1 ,]
[, 126 , 13 , 14.098997203932717 , 2.3993940657356467 , 0 , 16.498391269668364 , 0 , 1 ,]
[, 98 , 2 , 17.170159355415436 , 1.1042415849553984 , 0 , 18.274400940370835 , 0 , 1 ,]
[, 137 , 1 , 7.222917606548663 , 0.3818789961127198 , 0 , 7.6047966026613825 , 0 , 1 ,]
[, 135 , 4 , 4.9024777373614015 , 1.2092782099133554 , 0 , 6.111755947274757 , 0 , 1 ,]
[, 102 , 16 , 9.084441391464658 , 0 , 0 , 9.084441391464658 , 0 , 1 ,]
[, 142 , 4 , 11.862958299125376 , 1.4845331396754047 , 0 , 13.34749143880078 , 0 , 1 ,]
[, 151 , 1 , 4.194086176269305 , 0 , 0 , 4.194086176269305 , 0 , 1 ,]
[, 99 , 1 , 3.6414706314385064 , 0.01413981581023003 , 0 , 3.6556104472487365 , 0 , 1 ,]
[, 117 , 4 , 10.52891441801488 , 0 , 0 , 10.52891441801488 , 0 , 1 ,]
[, 111 , 1 , 5.250689870272047 , 0 , 0 , 5.250689870272047 , 0 , 1 ,]
[, 82 , 7 , 8.89625166411931 , 0 , 0 , 8.89625166411931 , 0 , 1 ,]
[, 66 , 1 , 9.696186399793733 , 0.9027533552122271 , 0 , 10.59893975500596 , 0 , 1 ,]
[, 123 , 1 , 4.47651842013925 , 0.8458944554081009 , 0 , 5.322412875547351 , 0 , 1 ,]
[, 106 , 8 , 4.8920855201817925 , 0.3159543597904671 , 0 , 5.20803987997226 , 0 , 1 ,]
[, 118 , 20 , 15.618018731881778 , 0.6284184731371601 , 0 , 16.24643720501894 , 0 , 1 ,]
[, 64 , 1 , 8.79927125765157 , 0 , 0 , 8.79927125765157 , 0 , 1 ,]
[, 115 , 1 , 3.250359123275813 , 0 , 0 , 3.250359123275813 , 0 , 1 ,]
[, 100 , 1 , 18.200407420030572 , 2.372426724357894 , 0 , 20.572834144388466 , 0 , 1 ,]
[, 97 , 8 , 5.736157941523842 , 1.1151062260171507 , 0 , 6.851264167540993 , 0 , 1 ,]
[, 158 , 2 , 7.302512740429417 , 0.9217335644625813 , 0 , 8.224246304891999 , 0 , 1 ,]
[, 173 , 1 , 2.814747241521339 , 0.30604244425326554 , 0 , 3.1207896857746045 , 0 , 1 ,]
[, 55 , 1 , 5.936132095945326 , 0.08667775727343734 , 0 , 6.022809853218764 , 0 , 1 ,]
[, 48 , 8 , 15.356488401589019 , 2.0851421967825274 , 0 , 17.441630598371546 , 0 , 1 ,]
[, 65 , 16 , 0.8224364127695811 , 0 , 0 , 0.8224364127695811 , 0 , 1 ,]
[, 150 , 1 , 9.816711529703616 , 0.343758610962782 , 0 , 10.160470140666398 , 0 , 1 ,]
[, 93 , 8 , 8.760780943568419 , 0 , 0 , 8.760780943568419 , 0 , 1 ,]
[, 130 , 1 , 6.679582656108042 , 0.5000890618112747 , 0 , 7.179671717919316 , 0 , 1 ,]
[, 170 , 10 , 14.865476385942538 , 2.9168660042337677 , 0 , 17.782342390176304 , 0 , 1 ,]
