[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 49 , 12 , 14.757616208211608 , 1.2221918822499034 , 0 , 15.979808090461512 , 0 , 1 ,]
[, 52 , 3 , 11.679348748154478 , 2.0344937535925873 , 0 , 13.713842501747065 , 0 , 1 ,]
[, 47 , 13 , 18.16414188191781 , 0.13952259177881612 , 0 , 18.303664473696628 , 0 , 1 ,]
[, 60 , 1 , 7.527644470614999 , 0.7615030600101312 , 0 , 8.28914753062513 , 0 , 1 ,]
[, 85 , 8 , -0.244237228945269 , 0.6353880552689244 , 0 , 0.3911508263236554 , 0 , 1 ,]
[, 100 , 1 , 14.258853870998005 , 2.861416383877321 , 0 , 17.120270254875326 , 0 , 1 ,]
[, 67 , 1 , 14.564614810234294 , 1.3457488194805647 , 0 , 15.910363629714858 , 0 , 1 ,]
[, 76 , 1 , 6.770692233899529 , 2.116749403853645 , 0 , 8.887441637753174 , 0 , 1 ,]
[, 94 , 2 , 1.270480160649181 , 0.5400694248140099 , 0 , 1.8105495854631908 , 0 , 1 ,]
[, 101 , 4 , 12.855121451802464 , 1.9800251469531895 , 0 , 14.835146598755653 , 0 , 1 ,]
[, 96 , 1 , 11.780535622880072 , 0 , 0 , 11.780535622880072 , 0 , 1 ,]
[, 78 , 1 , 5.672351977136769 , 1.0782348016167331 , 0 , 6.750586778753502 , 0 , 1 ,]
[, 81 , 4 , 13.124821070684881 , 1.754721822796802 , 0 , 14.879542893481682 , 0 , 1 ,]
[, 41 , 7 , 4.474482644991887 , 0 , 0 , 4.474482644991887 , 0 , 1 ,]
[, 90 , 11 , 17.03266020683822 , 1.3467019593569902 , 0 , 18.37936216619521 , 0 , 1 ,]
[, 79 , 2 , 9.92256203226083 , 1.119039014937845 , 0 , 11.041601047198675 , 0 , 1 ,]
[, 58 , 6 , 10.555378652281421 , 0.42296018454308043 , 0 , 10.978338836824502 , 0 , 1 ,]
[, 74 , 32 , -0.5606446893411237 , 0 , 0 , -0.5606446893411237 , 0 , 1 ,]
[, 86 , 1 , 4.903095156921574 , 0.4868570189614918 , 0 , 5.3899521758830655 , 0 , 1 ,]
[, 45 , 1 , 0.6573957695019454 , 0.800175966584259 , 0 , 1.4575717360862046 , 0 , 1 ,]
[, 93 , 1 , 14.509798155877826 , 2.243394135342537 , 0 , 16.753192291220362 , 0 , 1 ,]
[, 50 , 16 , 7.548230556450105 , 1.2551840681044726 , 0 , 8.803414624554577 , 0 , 1 ,]
[, 40 , 12 , 7.411254804976111 , 1.2377764473535935 , 0 , 8.649031252329705 , 0 , 1 ,]
[, 63 , 1 , 12.082109737219216 , 0.7180027057816413 , 0 , 12.800112443000858 , 0 , 1 ,]
[, 99 , 1 , 5.020434560352138 , 0.803534899528505 , 0 , 5.823969459880643 , 0 , 1 ,]
[, 75 , 22 , -0.6429212198597264 , 0.45344786532136305 , 0 , -0.18947335453836334 , 0 , 1 ,]
[, 54 , 12 , 3.3314532062336837 , 1.0369577583191145 , 0 , 4.368410964552798 , 0 , 1 ,]
[, 48 , 2 , 18.091747402572345 , 0.02338582212770098 , 0 , 18.115133224700045 , 0 , 1 ,]
[, 84 , 1 , 7.170906489359976 , 0.8954042467983047 , 0 , 8.06631073615828 , 0 , 1 ,]
[, 98 , 1 , 6.195973216666498 , 0 , 0 , 6.195973216666498 , 0 , 1 ,]
[, 95 , 1 , 15.13653086084143 , 1.6742398207562463 , 0 , 16.810770681597678 , 0 , 1 ,]
[, 82 , 4 , 8.375097079772583 , 0 , 0 , 8.375097079772583 , 0 , 1 ,]
[, 92 , 7 , 12.920973133482658 , 1.191539515520038 , 0 , 14.112512649002696 , 0 , 1 ,]
[, 43 , 22 , -0.44697405005367397 , 0 , 0 , -0.44697405005367397 , 0 , 1 ,]
[, 70 , 4 , -1.974941325612542 , 0.44395747972050903 , 0 , -1.530983845892033 , 0 , 1 ,]
[, 69 , 1 , 17.043495192070438 , 0.21500110445720894 , 0 , 17.258496296527646 , 0 , 1 ,]
[, 83 , 1 , 17.743745462266585 , 1.4820340382725015 , 0 , 19.225779500539087 , 0 , 1 ,]
[, 61 , 8 , 8.488171790030993 , 0 , 0 , 8.488171790030993 , 0 , 1 ,]
[, 72 , 12 , 17.131370793965957 , 1.523197312428562 , 0 , 18.654568106394517 , 0 , 1 ,]
[, 89 , 1 , 6.669454451892948 , 0.7856337783784971 , 0 , 7.455088230271445 , 0 , 1 ,]
[, 71 , 4 , 2.1778278584244357 , 0.47448938695016535 , 0 , 2.652317245374601 , 0 , 1 ,]
[, 91 , 3 , 11.949301882019395 , 1.6837021946310604 , 0 , 13.633004076650455 , 0 , 1 ,]
[, 57 , 1 , 9.443813275468205 , 1.36619030656376 , 0 , 10.810003582031966 , 0 , 1 ,]
[, 62 , 4 , 14.163192029854208 , 0 , 0 , 14.163192029854208 , 0 , 1 ,]
[, 51 , 16 , 13.694476677773064 , 0.02501264154570749 , 0 , 13.719489319318772 , 0 , 1 ,]
[, 68 , 3 , 9.30337066690374 , 0.33605719034987497 , 0 , 9.639427857253615 , 0 , 1 ,]
[, 64 , 2 , 17.571110768445656 , 0.6800159211601893 , 0 , 18.251126689605847 , 0 , 1 ,]
[, 88 , 1 , 7.068157098396762 , 0 , 0 , 7.068157098396762 , 0 , 1 ,]
[, 46 , 1 , 8.170927619474643 , 0.5745679001298803 , 0 , 8.745495519604523 , 0 , 1 ,]
[, 56 , 4 , 16.294038940013987 , 1.3403695336330865 , 0 , 17.634408473647074 , 0 , 1 ,]
[, 87 , 13 , 14.272130465858305 , 2.4458693813619345 , 0 , 16.71799984722024 , 0 , 1 ,]
[, 39 , 1 , 6.617014650184857 , 0.6003462243484944 , 0 , 7.217360874533352 , 0 , 1 ,]
[, 44 , 1 , 7.793079404922152 , 0 , 0 , 7.793079404922152 , 0 , 1 ,]
[, 55 , 11 , 8.30868658313162 , 0.17311085589027123 , 0 , 8.481797439021891 , 0 , 1 ,]
[, 77 , 1 , 7.744220859955037 , 0 , 0 , 7.744220859955037 , 0 , 1 ,]
[, 80 , 1 , 8.2390088741252 , 0 , 0 , 8.2390088741252 , 0 , 1 ,]
[, 66 , 2 , 1.6770798655144876 , 0.011952407627737588 , 0 , 1.6890322731422251 , 0 , 1 ,]
[, 53 , 6 , 3.37412121481555 , 1.1789623960091897 , 0 , 4.553083610824739 , 0 , 1 ,]
[, 97 , 7 , 7.476459730213 , 0.17604648958883837 , 0 , 7.652506219801838 , 0 , 1 ,]
[, 42 , 2 , 16.02026637350825 , 2.044243848772209 , 0 , 18.064510222280457 , 0 , 1 ,]
[, 59 , 1 , 6.2161832379363675 , 0.55569289858641 , 0 , 6.771876136522778 , 0 , 1 ,]
[, 65 , 1 , 7.127610141241871 , 1.2091632941274304 , 0 , 8.336773435369302 , 0 , 1 ,]
[, 38 , 10 , 11.229274526793494 , 1.1257208330265256 , 0 , 12.35499535982002 , 0 , 1 ,]
[, 73 , 1 , 14.943919837833578 , 0.8732235002431628 , 0 , 15.81714333807674 , 0 , 1 ,]
