[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 88 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 73 , 4 , 4.466536672026591 , 0.6051530992511425 , 0 , 5.071689771277734 , 0 , 0 ,]
[, 56 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 72 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 61 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 76 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 81 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 75 , 4 , 10.526966682143168 , 1.1840804358069088 , 0 , 11.711047117950077 , 0 , 0 ,]
[, 54 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 66 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 49 , 10 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 69 , 20 , -0.10290335167314982 , 0 , 0 , -0.10290335167314982 , 0 , 0 ,]
[, 53 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 40 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 44 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 86 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 98 , 10 , 0.4271981201861081 , 0.5510570922407659 , 0 , 0.978255212426874 , 0 , 0 ,]
[, 55 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 50 , 18 , 1.2623653703364075 , 0 , 0 , 1.2623653703364075 , 0 , 0 ,]
[, 45 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 91 , 10 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 80 , 10 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 100 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 57 , 7 , 6.620406226448022 , 2.9169769902500473 , 0 , 9.53738321669807 , 0 , 0 ,]
[, 65 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 67 , 8 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 97 , 12 , 1.0896496548925387 , 0 , 0 , 1.0896496548925387 , 0 , 0 ,]
[, 101 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 71 , 24 , -0.006993823444217986 , 0 , 0 , -0.006993823444217986 , 0 , 0 ,]
[, 83 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 84 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 41 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 92 , 22 , -1.0137228478957954 , 0.03768189564087803 , 0 , -0.9760409522549174 , 0 , 0 ,]
[, 59 , 17 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 63 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 64 , 24 , 1.181075574072047 , 0.04210651543002849 , 0 , 1.2231820895020755 , 0 , 0 ,]
[, 68 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 93 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 77 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 90 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 94 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 78 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 99 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 82 , 11 , 1.4407136613395566 , 0 , 0 , 1.4407136613395566 , 0 , 0 ,]
[, 47 , 5 , 4.134760093245697 , 1.2792003439744606 , 0 , 5.413960437220158 , 0 , 0 ,]
[, 85 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 48 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 74 , 14 , 2.624860948286812 , 1.0862930319756166 , 0 , 3.711153980262429 , 0 , 0 ,]
[, 70 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 79 , 10 , 2.043976948987504 , 0.061829381034915386 , 0 , 2.1058063300224195 , 0 , 0 ,]
[, 96 , 14 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 95 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 39 , 18 , -0.32214992182881214 , 0 , 0 , -0.32214992182881214 , 0 , 0 ,]
[, 87 , 13 , 2.0607717621108668 , 0 , 0 , 2.0607717621108668 , 0 , 0 ,]
[, 51 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 42 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 58 , 20 , 0.6187249234173385 , 0.34592145998217017 , 0 , 0.9646463833995087 , 0 , 0 ,]
[, 46 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 62 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 38 , 5 , 7.439206336109321 , 2.9798517218585814 , 0 , 10.419058057967902 , 0 , 0 ,]
[, 52 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 89 , 10 , 1.0094950647088805 , 0 , 0 , 1.0094950647088805 , 0 , 0 ,]
[, 43 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 60 , 11 , 0 , 0 , 0 , 0 , 0 , 0 ,]
