[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 892 , 10 , 10 , false , 198 , 0 , 119 , 1.37 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 329 , 18 , 10.188248619983401 , 2.0692977356360442 , 0 , 12.257546355619446 , 0 , 0.6964285714285714 ,]
[, 428 , 1 , 9.152341078687765 , 0.8688666270827907 , 0 , 10.021207705770557 , 0 , 0.6964285714285714 ,]
[, 699 , 15 , 10.599842265900655 , 1.2403518349616132 , 0 , 11.840194100862268 , 0 , 0.6964285714285714 ,]
[, 922 , 22 , 4.950104487967963 , 0.16892698369564488 , 0 , 5.119031471663608 , 0 , 0.6964285714285714 ,]
[, 115 , 1 , 12.451871525235278 , 0.46472212221313136 , 0 , 12.91659364744841 , 0 , 0.6964285714285714 ,]
[, 153 , 26 , 2.8545283840388076 , 0.13078648215078909 , 0 , 2.9853148661895967 , 0 , 0.6964285714285714 ,]
[, 445 , 1 , 7.813619552715153 , 2.0148658045500505 , 0 , 9.828485357265203 , 0 , 0.6964285714285714 ,]
[, 258 , 4 , 16.130575237734615 , 2.729302806971429 , 0 , 18.859878044706043 , 0 , 0.6964285714285714 ,]
[, 618 , 22 , 1.662206252338092 , 0.08779703665044751 , 0 , 1.7500032889885395 , 0 , 0.6964285714285714 ,]
[, 874 , 15 , 7.055374101580475 , 0.2479786544873709 , 0 , 7.303352756067846 , 0 , 0.6964285714285714 ,]
[, 822 , 15 , 7.078182808666329 , 0 , 0 , 7.078182808666329 , 0 , 0.6964285714285714 ,]
[, 369 , 12 , 12.419982896597649 , 3.006917686400042 , 0 , 15.42690058299769 , 0 , 0.6964285714285714 ,]
[, 465 , 2 , 6.4835760604948 , 1.1203645623771998 , 0 , 7.603940622871999 , 0 , 0.6964285714285714 ,]
[, 479 , 24 , 3.302945293596008 , 0 , 0 , 3.302945293596008 , 0 , 0.6964285714285714 ,]
[, 264 , 1 , 8.733256609987087 , 0 , 0 , 8.733256609987087 , 0 , 0.6964285714285714 ,]
[, 394 , 26 , -0.053034010105291664 , 1.179712491630446 , 0 , 1.1266784815251543 , 0 , 0.6964285714285714 ,]
[, 304 , 32 , 1.773357059100967 , 0 , 0 , 1.773357059100967 , 0 , 0.6964285714285714 ,]
[, 662 , 24 , 3.199932575259899 , 0.03376835604990627 , 0 , 3.233700931309805 , 0 , 0.6964285714285714 ,]
[, 161 , 28 , 0.5896943491440244 , 0 , 0 , 0.5896943491440244 , 0 , 0.6964285714285714 ,]
[, 709 , 26 , 2.016927290686166 , 1.8392937444853594 , 0 , 3.856221035171526 , 0 , 0.6964285714285714 ,]
[, 875 , 3 , 1.9163290925477205 , 0 , 0 , 1.9163290925477205 , 0 , 0.6964285714285714 ,]
[, 126 , 1 , 12.037504736114283 , 2.235112914923316 , 0 , 14.2726176510376 , 0 , 0.6964285714285714 ,]
[, 134 , 2 , 13.832598702533943 , 1.8048101145277617 , 0 , 15.637408817061704 , 0 , 0.6964285714285714 ,]
