[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 66 , 1 , 5.642128679386068 , 0.011952407627737588 , 0 , 5.654081087013806 , 0 , 1 ,]
[, 72 , 12 , 17.131370793965957 , 1.523197312428562 , 0 , 18.654568106394517 , 0 , 1 ,]
[, 83 , 1 , 17.743745462266585 , 1.4820340382725015 , 0 , 19.225779500539087 , 0 , 1 ,]
[, 82 , 2 , -0.7844803657627272 , 0 , 0 , -0.7844803657627272 , 0 , 1 ,]
[, 60 , 1 , 4.434675161252939 , 0.7615030600101312 , 0 , 5.196178221263071 , 0 , 1 ,]
[, 38 , 10 , 11.229274526793494 , 1.1257208330265256 , 0 , 12.35499535982002 , 0 , 1 ,]
[, 87 , 13 , 14.272130465858305 , 2.4458693813619345 , 0 , 16.71799984722024 , 0 , 1 ,]
[, 71 , 4 , 2.5380075495732846 , 0.47448938695016535 , 0 , 3.01249693652345 , 0 , 1 ,]
[, 45 , 1 , -0.2253029392416966 , 0.800175966584259 , 0 , 0.5748730273425624 , 0 , 1 ,]
[, 64 , 2 , 17.571110768445656 , 0.6800159211601893 , 0 , 18.251126689605847 , 0 , 1 ,]
[, 89 , 1 , 0.583156731161058 , 0.7856337783784971 , 3 , 4.368790509539555 , 0 , 1 ,]
[, 79 , 2 , 9.92256203226083 , 1.119039014937845 , 0 , 11.041601047198675 , 0 , 1 ,]
[, 78 , 1 , 0.3803256306883095 , 1.0782348016167331 , 0 , 1.4585604323050427 , 0 , 1 ,]
[, 77 , 1 , 1.0481197971472354 , 0 , 0 , 1.0481197971472354 , 0 , 1 ,]
[, 39 , 4 , -0.760330720195876 , 0.6003462243484944 , 0 , -0.1599844958473816 , 0 , 1 ,]
[, 54 , 24 , -0.046355416093436505 , 1.0369577583191145 , 0 , 0.990602342225678 , 0 , 1 ,]
[, 76 , 1 , 1.174649933485462 , 2.116749403853645 , 0 , 3.291399337339107 , 0 , 1 ,]
[, 73 , 1 , 14.943919837833578 , 0.8732235002431628 , 0 , 15.81714333807674 , 0 , 1 ,]
[, 52 , 3 , 11.679348748154478 , 2.0344937535925873 , 0 , 13.713842501747065 , 0 , 1 ,]
[, 96 , 2 , 0.5946563445908711 , 0 , 0 , 0.5946563445908711 , 0 , 1 ,]
[, 48 , 2 , 18.091747402572345 , 0.02338582212770098 , 0 , 18.115133224700045 , 0 , 1 ,]
[, 50 , 16 , 3.416325146645881 , 1.2551840681044726 , 0 , 4.671509214750353 , 0 , 1 ,]
[, 75 , 22 , -0.6429212198597264 , 0.45344786532136305 , 0 , -0.18947335453836334 , 0 , 1 ,]
[, 58 , 2 , 7.9828999850640034 , 0.42296018454308043 , 3 , 11.405860169607084 , 0 , 1 ,]
[, 57 , 2 , -0.6370930100002992 , 1.36619030656376 , 0 , 0.7290972965634608 , 0 , 1 ,]
[, 61 , 8 , 2.3136832529376883 , 0 , 3 , 5.313683252937688 , 0 , 1 ,]
[, 93 , 1 , 14.509798155877826 , 2.243394135342537 , 0 , 16.753192291220362 , 0 , 1 ,]
[, 41 , 2 , 5.137961621268093 , 0 , 3 , 8.137961621268094 , 0 , 1 ,]
[, 84 , 2 , -1.9612184447241165 , 0.8954042467983047 , 3 , 1.9341858020741882 , 0 , 1 ,]
[, 42 , 2 , 16.02026637350825 , 2.044243848772209 , 0 , 18.064510222280457 , 0 , 1 ,]
[, 68 , 3 , 9.30337066690374 , 0.33605719034987497 , 0 , 9.639427857253615 , 0 , 1 ,]
[, 81 , 4 , 13.124821070684881 , 1.754721822796802 , 0 , 14.879542893481682 , 0 , 1 ,]
[, 94 , 1 , 1.931444484295326 , 0.5400694248140099 , 0 , 2.471513909109336 , 0 , 1 ,]
[, 70 , 1 , 2.380706800609509 , 0.44395747972050903 , 3 , 5.824664280330018 , 0 , 1 ,]
[, 62 , 4 , 14.163192029854208 , 0 , 0 , 14.163192029854208 , 0 , 1 ,]
[, 86 , 1 , 4.146638419449217 , 0.4868570189614918 , 3 , 7.6334954384107085 , 0 , 1 ,]
[, 65 , 1 , 2.425775162543484 , 1.2091632941274304 , 0 , 3.6349384566709144 , 0 , 1 ,]
[, 49 , 12 , 14.757616208211608 , 1.2221918822499034 , 0 , 15.979808090461512 , 0 , 1 ,]
[, 40 , 24 , 0.4717561715066303 , 1.2377764473535935 , 0 , 1.7095326188602238 , 0 , 1 ,]
[, 74 , 32 , -0.5606446893411237 , 0 , 0 , -0.5606446893411237 , 0 , 1 ,]
[, 88 , 1 , 4.771915979772188 , 0 , 3 , 7.771915979772188 , 0 , 1 ,]
[, 91 , 3 , 11.949301882019395 , 1.6837021946310604 , 0 , 13.633004076650455 , 0 , 1 ,]
[, 59 , 1 , 1.439478356332436 , 0.55569289858641 , 0 , 1.995171254918846 , 0 , 1 ,]
[, 55 , 22 , 0.21592162396594852 , 0.17311085589027123 , 0 , 0.38903247985621975 , 0 , 1 ,]
[, 46 , 2 , 0.730886293118758 , 0.5745679001298803 , 0 , 1.3054541932486383 , 0 , 1 ,]
[, 100 , 1 , 14.258853870998005 , 2.861416383877321 , 0 , 17.120270254875326 , 0 , 1 ,]
[, 92 , 7 , 12.920973133482658 , 1.191539515520038 , 0 , 14.112512649002696 , 0 , 1 ,]
[, 85 , 4 , 5.654151359529331 , 0.6353880552689244 , 0 , 6.289539414798256 , 0 , 1 ,]
[, 98 , 1 , 1.5720224495492747 , 0 , 3 , 4.572022449549275 , 0 , 1 ,]
[, 53 , 6 , 1.1515401681824555 , 1.1789623960091897 , 0 , 2.3305025641916455 , 0 , 1 ,]
[, 99 , 1 , 1.8564068155237283 , 0.803534899528505 , 0 , 2.6599417150522333 , 0 , 1 ,]
[, 69 , 1 , 17.043495192070438 , 0.21500110445720894 , 0 , 17.258496296527646 , 0 , 1 ,]
[, 63 , 1 , 4.347422796200755 , 0.7180027057816413 , 0 , 5.065425501982396 , 0 , 1 ,]
[, 43 , 22 , 4.246385341746422 , 0 , 0 , 4.246385341746422 , 0 , 1 ,]
[, 67 , 1 , 14.564614810234294 , 1.3457488194805647 , 0 , 15.910363629714858 , 0 , 1 ,]
[, 90 , 11 , 17.03266020683822 , 1.3467019593569902 , 0 , 18.37936216619521 , 0 , 1 ,]
[, 97 , 7 , 5.503556727966104 , 0.17604648958883837 , 0 , 5.679603217554942 , 0 , 1 ,]
[, 51 , 16 , 13.694476677773064 , 0.02501264154570749 , 0 , 13.719489319318772 , 0 , 1 ,]
[, 56 , 4 , 16.294038940013987 , 1.3403695336330865 , 0 , 17.634408473647074 , 0 , 1 ,]
[, 101 , 4 , 12.855121451802464 , 1.9800251469531895 , 0 , 14.835146598755653 , 0 , 1 ,]
[, 80 , 1 , 1.3092745435903506 , 0 , 3 , 4.309274543590351 , 0 , 1 ,]
[, 44 , 1 , 0.6238310843634093 , 0 , 3 , 3.623831084363409 , 0 , 1 ,]
[, 95 , 1 , 15.13653086084143 , 1.6742398207562463 , 0 , 16.810770681597678 , 0 , 1 ,]
[, 47 , 13 , 18.16414188191781 , 0.13952259177881612 , 0 , 18.303664473696628 , 0 , 1 ,]
