[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 892 , 10 , 10 , false , 198 , 0 , 119 , 1.37 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 478 , 32 , -0.00461402551529377 , 0 , 0 , -0.00461402551529377 , 0 , 0.42857142857142855 ,]
[, 256 , 5 , 6.002464920095263 , 0.00789909969430016 , 0 , 6.010364019789563 , 0 , 0.42857142857142855 ,]
[, 362 , 28 , 1.1029930999707243 , 7.58954343209295E-5 , 0 , 1.1030689954050452 , 0 , 0.42857142857142855 ,]
[, 216 , 1 , 6.493300048712727 , 2.054900488695855 , 0 , 8.548200537408581 , 0 , 0.42857142857142855 ,]
[, 389 , 7 , -0.13510557613721416 , 2.8385864977095556 , 0 , 2.7034809215723414 , 0 , 0.42857142857142855 ,]
[, 509 , 32 , -0.04754220423824786 , 0.19536415532453902 , 0 , 0.14782195108629115 , 0 , 0.42857142857142855 ,]
[, 591 , 32 , 0.21825034927748482 , 0 , 0 , 0.21825034927748482 , 0 , 0.42857142857142855 ,]
[, 141 , 3 , 7.963017703470833 , 0 , 0 , 7.963017703470833 , 0 , 0.42857142857142855 ,]
[, 603 , 1 , 11.334381333100596 , 3.0151182968478305 , 0 , 14.349499629948427 , 0 , 0.42857142857142855 ,]
[, 345 , 16 , -0.9042081961716814 , 0.37874740249685085 , 0 , -0.5254607936748306 , 0 , 0.42857142857142855 ,]
[, 906 , 18 , -1.1362267149830567 , 0 , 0 , -1.1362267149830567 , 0 , 0.42857142857142855 ,]
[, 689 , 14 , 0.037733142532956884 , 0.8907264064758202 , 0 , 0.9284595490087771 , 0 , 0.42857142857142855 ,]
[, 328 , 1 , 7.5039346482246865 , 0 , 0 , 7.5039346482246865 , 0 , 0.42857142857142855 ,]
[, 170 , 22 , 4.298973767823133 , 0 , 0 , 4.298973767823133 , 0 , 0.42857142857142855 ,]
[, 849 , 11 , 4.331949100858065 , 0.4137202558493951 , 0 , 4.7456693567074595 , 0 , 0.42857142857142855 ,]
[, 299 , 12 , 0.8813268371315731 , 0.4830024084220092 , 0 , 1.3643292455535823 , 0 , 0.42857142857142855 ,]
[, 740 , 14 , 6.15513415683269 , 0.2976330495354007 , 0 , 6.452767206368091 , 0 , 0.42857142857142855 ,]
[, 788 , 14 , 7.977398216997951 , 0 , 0 , 7.977398216997951 , 0 , 0.42857142857142855 ,]
[, 886 , 28 , -0.6697861129547221 , 0 , 0 , -0.6697861129547221 , 0 , 0.42857142857142855 ,]
[, 577 , 22 , 0.8266157752848846 , 0.9783660134565216 , 0 , 1.8049817887414061 , 0 , 0.42857142857142855 ,]
[, 404 , 6 , 12.824907996747807 , 1.8586968702081292 , 0 , 14.683604866955937 , 0 , 0.42857142857142855 ,]
[, 181 , 1 , 12.89013123860901 , 2.8326819474576825 , 0 , 15.722813186066693 , 0 , 0.42857142857142855 ,]
[, 393 , 1 , 16.763906730778707 , 1.9368511354957763 , 0 , 18.700757866274483 , 0 , 0.42857142857142855 ,]
[, 626 , 2 , 6.283321508537814 , 0 , 0 , 6.283321508537814 , 0 , 0.42857142857142855 ,]
[, 772 , 2 , 3.916387178333619 , 1.2328285291481555 , 0 , 5.149215707481774 , 0 , 0.42857142857142855 ,]
[, 824 , 12 , -0.7192972376625872 , 0 , 0 , -0.7192972376625872 , 0 , 0.42857142857142855 ,]
[, 816 , 8 , 14.752579104631442 , 0.8735659045414591 , 0 , 15.626145009172902 , 0 , 0.42857142857142855 ,]
[, 902 , 2 , 7.775563109237081 , 0.5394322875488372 , 0 , 8.314995396785918 , 0 , 0.42857142857142855 ,]
[, 723 , 4 , 5.317714254074709 , 0.3163901031275448 , 0 , 5.634104357202254 , 0 , 0.42857142857142855 ,]
[, 745 , 2 , 6.343863827973859 , 0 , 0 , 6.343863827973859 , 0 , 0.42857142857142855 ,]
[, 381 , 11 , 13.792560672267289 , 1.1620915473881814 , 0 , 14.95465221965547 , 0 , 0.42857142857142855 ,]
[, 168 , 28 , 3.539573059548674 , 0.9415924306313748 , 0 , 4.481165490180048 , 0 , 0.42857142857142855 ,]
[, 873 , 26 , 0.2033020191432096 , 0.5947804695386091 , 0 , 0.7980824886818187 , 0 , 0.42857142857142855 ,]
[, 248 , 7 , 11.49590128218898 , 0 , 0 , 11.49590128218898 , 0 , 0.42857142857142855 ,]
[, 744 , 28 , -0.9235676625373949 , 1.2484506099541448 , 0 , 0.32488294741674995 , 0 , 0.42857142857142855 ,]
[, 607 , 15 , 4.337955395741928 , 0 , 0 , 4.337955395741928 , 0 , 0.42857142857142855 ,]
[, 645 , 12 , -0.04426551140690383 , 0.44008032034907724 , 0 , 0.3958148089421734 , 0 , 0.42857142857142855 ,]
[, 416 , 4 , 15.942763760961771 , 1.2826981781259013 , 0 , 17.225461939087673 , 0 , 0.42857142857142855 ,]
[, 392 , 18 , 7.351488811008131 , 0 , 0 , 7.351488811008131 , 0 , 0.42857142857142855 ,]
[, 460 , 7 , -0.06155528705147778 , 1.1695878236701924 , 0 , 1.1080325366187147 , 0 , 0.42857142857142855 ,]
[, 578 , 15 , 2.583671408365434 , 0.19173704866096963 , 0 , 2.775408457026404 , 0 , 0.42857142857142855 ,]
[, 190 , 1 , 12.986408394604798 , 3.174465969036154 , 0 , 16.16087436364095 , 0 , 0.42857142857142855 ,]
[, 465 , 6 , 6.5399899802155 , 1.1203645623771998 , 0 , 7.6603545425926995 , 0 , 0.42857142857142855 ,]
[, 850 , 4 , 5.373349232408146 , 0.030780547594579582 , 0 , 5.404129780002726 , 0 , 0.42857142857142855 ,]
[, 82 , 2 , 8.156650453878422 , 0.09586480433875909 , 0 , 8.252515258217182 , 0 , 0.42857142857142855 ,]
[, 164 , 10 , 13.62993855124761 , 0.021928685883074492 , 0 , 13.651867237130684 , 0 , 0.42857142857142855 ,]
[, 237 , 20 , -1.5413759943529588 , 0 , 0 , -1.5413759943529588 , 0 , 0.42857142857142855 ,]
[, 313 , 9 , 6.404685172792385 , 0 , 0 , 6.404685172792385 , 0 , 0.42857142857142855 ,]
[, 835 , 14 , 1.6350937170383006 , 0.10508365262595147 , 0 , 1.7401773696642522 , 0 , 0.42857142857142855 ,]
[, 252 , 1 , 11.160203994280595 , 3.056262538792045 , 0 , 14.21646653307264 , 0 , 0.42857142857142855 ,]
[, 364 , 2 , 12.239751628604672 , 1.6401400582132508 , 0 , 13.879891686817924 , 0 , 0.42857142857142855 ,]
