[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 127 , 10 , 10 , false , 198 , 0 , 119 , 1.44 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 149 , 24 , 1.3195748302943415 , 0 , 0 , 1.3195748302943415 , 0 , 0.6 ,]
[, 79 , 14 , 6.631001709967404 , 1.1783710693103322 , 0 , 7.809372779277736 , 0 , 0.6 ,]
[, 108 , 24 , 3.47538239237133 , 0 , 0 , 3.47538239237133 , 0 , 0.6 ,]
[, 66 , 1 , 9.696186399793733 , 0.9027533552122271 , 0 , 10.59893975500596 , 0 , 0.6 ,]
[, 109 , 28 , -0.6760968399428773 , 0.2819528674864918 , 0 , -0.3941439724563855 , 0 , 0.6 ,]
[, 63 , 12 , 9.2546379291215 , 0 , 0 , 9.2546379291215 , 0 , 0.6 ,]
[, 167 , 8 , 8.324583282577775 , 0.04625716631662964 , 0 , 8.370840448894405 , 0 , 0.6 ,]
[, 95 , 7 , 16.360542233860173 , 1.825101035410348 , 0 , 18.18564326927052 , 0 , 0.6 ,]
[, 141 , 1 , 14.096608686305292 , 2.811011981545543 , 0 , 16.907620667850836 , 0 , 0.6 ,]
[, 60 , 1 , 9.338352139345654 , 1.2470565893236232 , 0 , 10.585408728669277 , 0 , 0.6 ,]
[, 163 , 3 , 14.573937807470097 , 1.341660720118848 , 0 , 15.915598527588944 , 0 , 0.6 ,]
[, 96 , 22 , -0.4644166894633343 , 0.502454457837202 , 0 , 0.038037768373867686 , 0 , 0.6 ,]
[, 161 , 6 , 7.449124852295584 , 0.46748110636575774 , 0 , 7.916605958661341 , 0 , 0.6 ,]
[, 130 , 6 , 8.323808917239761 , 0.5000890618112747 , 0 , 8.823897979051036 , 0 , 0.6 ,]
[, 99 , 7 , 7.979509390273686 , 0.01413981581023003 , 0 , 7.993649206083917 , 0 , 0.6 ,]
[, 57 , 24 , -1.3180607478410111 , 3.0617376444880056 , 0 , 1.7436768966469944 , 0 , 0.6 ,]
[, 85 , 30 , 4.955271732311949 , 0 , 0 , 4.955271732311949 , 0 , 0.6 ,]
[, 92 , 13 , 4.979161776495769 , 0.2809725492698335 , 0 , 5.260134325765603 , 0 , 0.6 ,]
[, 53 , 9 , 5.767911696176613 , 0.6148622603960668 , 0 , 6.38277395657268 , 0 , 0.6 ,]
[, 98 , 2 , 17.170159355415436 , 1.1042415849553984 , 0 , 18.274400940370835 , 0 , 0.6 ,]
[, 105 , 9 , 5.518896922507974 , 0 , 0 , 5.518896922507974 , 0 , 0.6 ,]
[, 174 , 13 , 7.721337652000443 , 0 , 0 , 7.721337652000443 , 0 , 0.6 ,]
[, 52 , 12 , 9.356241172656816 , 0.7114051003729416 , 0 , 10.067646273029757 , 0 , 0.6 ,]
[, 77 , 7 , 6.088814575084714 , 1.2275596133316364 , 0 , 7.316374188416351 , 0 , 0.6 ,]
[, 124 , 14 , -0.7678543157978506 , 1.1683204985390527 , 0 , 0.40046618274120216 , 0 , 0.6 ,]
[, 94 , 8 , 9.659845360819382 , 0.7011000056077913 , 0 , 10.360945366427174 , 0 , 0.6 ,]
[, 106 , 30 , 0.20229623809498137 , 0.3159543597904671 , 0 , 0.5182505978854485 , 0 , 0.6 ,]
[, 119 , 10 , 6.068677480707827 , 0.08966616674716106 , 0 , 6.158343647454989 , 0 , 0.6 ,]
[, 89 , 6 , 15.345934981982667 , 1.6458448566728987 , 0 , 16.991779838655567 , 0 , 0.6 ,]
[, 84 , 9 , 3.105100917926049 , 0 , 0 , 3.105100917926049 , 0 , 0.6 ,]
[, 100 , 1 , 13.585555423332938 , 2.372426724357894 , 0 , 15.957982147690831 , 0 , 0.6 ,]
[, 88 , 1 , 9.30998136994839 , 1.1610784273417605 , 0 , 10.47105979729015 , 0 , 0.6 ,]
[, 139 , 8 , 13.42765696281368 , 1.5401695877387016 , 0 , 14.967826550552381 , 0 , 0.6 ,]
[, 122 , 14 , 9.477253997203695 , 0.12504618326830974 , 0 , 9.602300180472005 , 0 , 0.6 ,]
[, 59 , 9 , 7.052988857446239 , 1.2045724236069848 , 0 , 8.257561281053224 , 0 , 0.6 ,]
[, 157 , 3 , 8.399888766965493 , 0 , 0 , 8.399888766965493 , 0 , 0.6 ,]
[, 171 , 32 , -0.02090319790510123 , 0.27623252817248467 , 0 , 0.25532933026738347 , 0 , 0.6 ,]
[, 140 , 3 , 10.076302834206988 , 0 , 0 , 10.076302834206988 , 0 , 0.6 ,]
