[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 61 , 1 , 8.169344340138693 , 0 , 0 , 8.169344340138693 , 0 , 1 ,]
[, 79 , 1 , 2.95859838532033 , 0.061829381034915386 , 0 , 3.0204277663552457 , 0 , 1 ,]
[, 40 , 14 , 17.968597955772132 , 0.08292875514916204 , 0 , 18.051526710921294 , 0 , 1 ,]
[, 41 , 3 , 7.4671283422025185 , 0.16315265076433508 , 0 , 7.630280992966854 , 0 , 1 ,]
[, 75 , 1 , 6.2231861619862014 , 1.1840804358069088 , 0 , 7.40726659779311 , 0 , 1 ,]
[, 71 , 2 , -0.07907389091670416 , 0 , 0 , -0.07907389091670416 , 0 , 1 ,]
[, 90 , 1 , 6.864997184823308 , 1.1944374309496708 , 0 , 8.059434615772979 , 0 , 1 ,]
[, 95 , 8 , 13.041073830921203 , 2.314645268798278 , 0 , 15.355719099719481 , 0 , 1 ,]
[, 50 , 1 , 7.31175979770978 , 0.838132446691454 , 0 , 8.149892244401235 , 0 , 1 ,]
[, 96 , 14 , 12.527334634667746 , 2.86588748701219 , 0 , 15.393222121679935 , 0 , 1 ,]
[, 39 , 1 , 9.14094525217865 , 0 , 0 , 9.14094525217865 , 0 , 1 ,]
[, 73 , 1 , 15.56002792871488 , 0.6051530992511425 , 0 , 16.165181027966025 , 0 , 1 ,]
[, 58 , 16 , 5.764863252707016 , 0.34592145998217017 , 0 , 6.1107847126891865 , 0 , 1 ,]
[, 66 , 2 , -0.032004806965784165 , 0.7867310762020049 , 0 , 0.7547262692362208 , 0 , 1 ,]
[, 48 , 2 , -0.13698405387385415 , 0.429380214704339 , 0 , 0.29239616083048486 , 0 , 1 ,]
[, 77 , 1 , 8.267533880949886 , 0.9347052904074223 , 0 , 9.202239171357308 , 0 , 1 ,]
[, 85 , 3 , 8.393385124854202 , 0 , 0 , 8.393385124854202 , 0 , 1 ,]
[, 52 , 13 , 18.305919554184772 , 0.03048332808720655 , 0 , 18.33640288227198 , 0 , 1 ,]
[, 60 , 1 , 6.536113506085517 , 0 , 0 , 6.536113506085517 , 0 , 1 ,]
[, 101 , 1 , 15.415294009699569 , 0.24523977100017563 , 0 , 15.660533780699744 , 0 , 1 ,]
[, 74 , 4 , 6.673834991013291 , 1.0862930319756166 , 0 , 7.760128022988908 , 0 , 1 ,]
[, 91 , 16 , 7.755191998112514 , 0 , 0 , 7.755191998112514 , 0 , 1 ,]
[, 97 , 1 , 7.2478902982362845 , 0 , 0 , 7.2478902982362845 , 0 , 1 ,]
[, 54 , 15 , 13.951267158084194 , 1.0475925287467323 , 0 , 14.998859686830926 , 0 , 1 ,]
[, 59 , 3 , 18.2692720202375 , 1.7179678342547982 , 0 , 19.987239854492298 , 0 , 1 ,]
[, 99 , 1 , 5.601340422349301 , 0.7924604738035812 , 0 , 6.393800896152882 , 0 , 1 ,]
[, 53 , 6 , 8.43275138029484 , 0.5078826674871898 , 0 , 8.94063404778203 , 0 , 1 ,]
[, 65 , 1 , 11.132967703027791 , 0 , 0 , 11.132967703027791 , 0 , 1 ,]
[, 83 , 1 , 5.569459877393226 , 0.3046813207831584 , 0 , 5.8741411981763845 , 0 , 1 ,]
[, 43 , 1 , 3.353426270981076 , 1.0721631483132916 , 0 , 4.425589419294368 , 0 , 1 ,]
[, 92 , 22 , 13.187724320499346 , 0.03768189564087803 , 0 , 13.225406216140223 , 0 , 1 ,]
[, 88 , 7 , 5.213104134031033 , 0 , 0 , 5.213104134031033 , 0 , 1 ,]
[, 76 , 1 , 6.014267722579868 , 1.012613567165107 , 0 , 7.026881289744975 , 0 , 1 ,]
[, 42 , 1 , 7.733154138735049 , 0.03759753992125514 , 0 , 7.770751678656304 , 0 , 1 ,]
[, 51 , 2 , -0.09604695645117331 , 1.0518694445968624 , 0 , 0.955822488145689 , 0 , 1 ,]
[, 55 , 3 , 12.999204229455902 , 3.092064677419054 , 0 , 16.091268906874955 , 0 , 1 ,]
[, 80 , 1 , 7.7481926098019525 , 0 , 0 , 7.7481926098019525 , 0 , 1 ,]
[, 56 , 1 , 5.987512093844302 , 1.0438998334774852 , 0 , 7.031411927321787 , 0 , 1 ,]
[, 93 , 2 , 5.571045334294243 , 0 , 0 , 5.571045334294243 , 0 , 1 ,]
[, 69 , 1 , 9.046669277306737 , 0 , 0 , 9.046669277306737 , 0 , 1 ,]
[, 68 , 1 , 7.104905270560907 , 0.3927261347189681 , 0 , 7.497631405279875 , 0 , 1 ,]
[, 44 , 1 , 8.591046706159995 , 0.2945411860069906 , 0 , 8.885587892166985 , 0 , 1 ,]
[, 57 , 1 , 13.696036316179045 , 2.9169769902500473 , 0 , 16.613013306429092 , 0 , 1 ,]
[, 98 , 1 , 5.479819036384027 , 0.5510570922407659 , 0 , 6.030876128624794 , 0 , 1 ,]
[, 84 , 7 , 8.141484526505868 , 0.4434066859219133 , 0 , 8.584891212427781 , 0 , 1 ,]
[, 87 , 7 , 13.250218690209453 , 0 , 0 , 13.250218690209453 , 0 , 1 ,]
[, 64 , 12 , 0.5670388296048559 , 0.04210651543002849 , 0 , 0.6091453450348844 , 0 , 1 ,]
[, 82 , 2 , 0.4567206020366339 , 0 , 0 , 0.4567206020366339 , 0 , 1 ,]
[, 70 , 1 , 8.45146558018062 , 0.26211345759687077 , 0 , 8.71357903777749 , 0 , 1 ,]
[, 78 , 13 , 12.983724750676634 , 3.0300179957161775 , 0 , 16.01374274639281 , 0 , 1 ,]
[, 63 , 6 , 9.40665435173577 , 0.25560486141576005 , 0 , 9.66225921315153 , 0 , 1 ,]
[, 49 , 1 , 6.377026984015 , 0.01593912158160068 , 0 , 6.3929661055966 , 0 , 1 ,]
[, 67 , 1 , 8.213858429353154 , 0 , 0 , 8.213858429353154 , 0 , 1 ,]
[, 47 , 2 , 12.602706309548715 , 1.2792003439744606 , 0 , 13.881906653523176 , 0 , 1 ,]
[, 46 , 1 , 5.327912595366995 , 0.9563259692592238 , 0 , 6.284238564626219 , 0 , 1 ,]
[, 94 , 1 , 7.741429163906125 , 0 , 0 , 7.741429163906125 , 0 , 1 ,]
[, 89 , 1 , 9.081884096887771 , 0 , 0 , 9.081884096887771 , 0 , 1 ,]
[, 62 , 1 , 14.327260554923258 , 1.727266127066611 , 0 , 16.05452668198987 , 0 , 1 ,]
[, 100 , 1 , 3.773852514644858 , 0.7936900169131117 , 0 , 4.56754253155797 , 0 , 1 ,]
[, 86 , 1 , 10.946395015827889 , 2.676322450677283 , 0 , 13.622717466505172 , 0 , 1 ,]
[, 81 , 2 , 1.6500063050047968 , 0 , 0 , 1.6500063050047968 , 0 , 1 ,]
[, 38 , 3 , 12.88088277234071 , 2.9798517218585814 , 0 , 15.860734494199292 , 0 , 1 ,]
[, 45 , 6 , 14.32660296457499 , 2.9187025109436027 , 0 , 17.24530547551859 , 0 , 1 ,]
[, 72 , 1 , 9.359632827595476 , 0.5001779145833127 , 0 , 9.859810742178789 , 0 , 1 ,]
