[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 127 , 10 , 10 , false , 198 , 0 , 119 , 1.44 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 114 , 12 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 60 , 11 , 3.169113113979614 , 1.2470565893236232 , 0 , 4.416169703303237 , 0 , 0 ,]
[, 164 , 9 , 4.80309644233685 , 0.21201722506914317 , 0 , 5.015113667405993 , 0 , 0 ,]
[, 83 , 22 , 0.681268729358974 , 0.3120015192461923 , 0 , 0.9932702486051663 , 0 , 0 ,]
[, 142 , 15 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 135 , 13 , 0 , 0 , 0 , 0 , 0 , 0 ,]
[, 104 , 12 , 1.8694033106451078 , 2.5160768686508876 , 0 , 4.385480179295995 , 0 , 0 ,]
[, 116 , 6 , 7.903921930146957 , 0 , 0 , 7.903921930146957 , 0 , 0 ,]
[, 154 , 22 , -0.6204557200257094 , 0 , 0 , -0.6204557200257094 , 0 , 0 ,]
[, 121 , 8 , 1.2101582397913102 , 1.0600478181473127 , 0 , 2.2702060579386227 , 0 , 0 ,]
[, 148 , 7 , 4.459952934534405 , 0.8872387619479868 , 0 , 5.347191696482391 , 0 , 0 ,]
[, 161 , 22 , -0.30159484593180275 , 0.46748110636575774 , 0 , 0.165886260433955 , 0 , 0 ,]
[, 95 , 7 , 8.103594848743978 , 1.825101035410348 , 0 , 9.928695884154326 , 0 , 0 ,]
[, 56 , 28 , 0.853415751486122 , 0 , 0 , 0.853415751486122 , 0 , 0 ,]
[, 81 , 8 , 4.127652270485305 , 1.9855180231100504 , 0 , 6.113170293595355 , 0 , 0 ,]
[, 82 , 26 , -0.9457412308491172 , 0 , 0 , -0.9457412308491172 , 0 , 0 ,]
