[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 42 , 1 , 5.900157383020575 , 0.03759753992125514 , 3 , 8.937754922941831 , 0 , 1 ,]
[, 40 , 14 , 17.968597955772132 , 0.08292875514916204 , 0 , 18.051526710921294 , 0 , 1 ,]
[, 58 , 16 , 4.829052427114811 , 0.34592145998217017 , 0 , 5.174973887096981 , 0 , 1 ,]
[, 50 , 1 , 0.14158260414547788 , 0.838132446691454 , 3 , 3.9797150508369317 , 0 , 1 ,]
[, 54 , 15 , 13.951267158084194 , 1.0475925287467323 , 0 , 14.998859686830926 , 0 , 1 ,]
[, 80 , 1 , -0.5900009478734383 , 0 , 3 , 2.4099990521265617 , 0 , 1 ,]
[, 86 , 1 , 10.946395015827889 , 2.676322450677283 , 0 , 13.622717466505172 , 0 , 1 ,]
[, 52 , 13 , 18.305919554184772 , 0.03048332808720655 , 0 , 18.33640288227198 , 0 , 1 ,]
[, 60 , 8 , 0.14904652392096177 , 0 , 0 , 0.14904652392096177 , 0 , 1 ,]
[, 63 , 1 , 5.076184842586436 , 0.25560486141576005 , 3 , 8.331789704002196 , 0 , 1 ,]
[, 85 , 4 , -1.3276819074638784 , 0 , 3 , 1.6723180925361216 , 0 , 1 ,]
[, 62 , 1 , 14.327260554923258 , 1.727266127066611 , 0 , 16.05452668198987 , 0 , 1 ,]
[, 79 , 4 , -0.21507746801632183 , 0.061829381034915386 , 0 , -0.15324808698140643 , 0 , 1 ,]
[, 76 , 4 , 1.5563908994719966 , 1.012613567165107 , 0 , 2.5690044666371037 , 0 , 1 ,]
[, 89 , 1 , 2.466076694806543 , 0 , 3 , 5.466076694806543 , 0 , 1 ,]
[, 96 , 14 , 12.527334634667746 , 2.86588748701219 , 0 , 15.393222121679935 , 0 , 1 ,]
[, 47 , 2 , 12.602706309548715 , 1.2792003439744606 , 0 , 13.881906653523176 , 0 , 1 ,]
[, 70 , 1 , 1.2776907998340146 , 0.26211345759687077 , 3 , 4.539804257430886 , 0 , 1 ,]
[, 74 , 2 , 7.451907522169937 , 1.0862930319756166 , 0 , 8.538200554145554 , 0 , 1 ,]
[, 48 , 2 , 3.1263290407894475 , 0.429380214704339 , 0 , 3.5557092554937864 , 0 , 1 ,]
[, 91 , 32 , -0.10970886786660079 , 0 , 0 , -0.10970886786660079 , 0 , 1 ,]
[, 59 , 3 , 18.2692720202375 , 1.7179678342547982 , 0 , 19.987239854492298 , 0 , 1 ,]
[, 73 , 1 , 15.56002792871488 , 0.6051530992511425 , 0 , 16.165181027966025 , 0 , 1 ,]
[, 81 , 4 , -0.47563951255893994 , 0 , 0 , -0.47563951255893994 , 0 , 1 ,]
[, 77 , 4 , 0.3884585194281533 , 0.9347052904074223 , 0 , 1.3231638098355756 , 0 , 1 ,]
[, 93 , 1 , 6.5123579866218 , 0 , 3 , 9.5123579866218 , 0 , 1 ,]
[, 78 , 13 , 12.983724750676634 , 3.0300179957161775 , 0 , 16.01374274639281 , 0 , 1 ,]
[, 57 , 1 , 13.696036316179045 , 2.9169769902500473 , 0 , 16.613013306429092 , 0 , 1 ,]
[, 67 , 2 , 1.4080082370381697 , 0 , 0 , 1.4080082370381697 , 0 , 1 ,]
[, 99 , 4 , 3.4135964346811036 , 0.7924604738035812 , 0 , 4.206056908484685 , 0 , 1 ,]
[, 69 , 1 , 8.19973523411298 , 0 , 3 , 11.19973523411298 , 0 , 1 ,]
[, 71 , 1 , 7.856054115637961 , 0 , 3 , 10.85605411563796 , 0 , 1 ,]
[, 39 , 1 , 5.106042091815856 , 0 , 3 , 8.106042091815855 , 0 , 1 ,]
[, 45 , 6 , 14.32660296457499 , 2.9187025109436027 , 0 , 17.24530547551859 , 0 , 1 ,]
[, 100 , 1 , 5.224763440721854 , 0.7936900169131117 , 0 , 6.0184534576349655 , 0 , 1 ,]
[, 87 , 1 , 0.730123538379151 , 0 , 3 , 3.730123538379151 , 0 , 1 ,]
[, 97 , 1 , 4.537183772946463 , 0 , 0 , 4.537183772946463 , 0 , 1 ,]
[, 43 , 2 , 0.11646544627155755 , 1.0721631483132916 , 0 , 1.1886285945848492 , 0 , 1 ,]
[, 83 , 4 , 0.1583492119458236 , 0.3046813207831584 , 0 , 0.463030532728982 , 0 , 1 ,]
[, 46 , 4 , 0.19743028322685527 , 0.9563259692592238 , 0 , 1.153756252486079 , 0 , 1 ,]
[, 84 , 1 , 2.2148051589077475 , 0.4434066859219133 , 3 , 5.658211844829661 , 0 , 1 ,]
[, 88 , 4 , 0.3251809148980991 , 0 , 0 , 0.3251809148980991 , 0 , 1 ,]
