[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 127 , 10 , 10 , false , 198 , 0 , 119 , 1.44 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 86 , 12 , 14.053538260438282 , 2.155724412788319 , 0 , 16.2092626732266 , 0 , 1 ,]
[, 84 , 5 , 8.25561349723515 , 0 , 0 , 8.25561349723515 , 0 , 1 ,]
[, 141 , 1 , 9.213097021390364 , 2.811011981545543 , 0 , 12.024109002935909 , 0 , 1 ,]
[, 107 , 1 , 7.660029701198641 , 0.3217845443607026 , 0 , 7.9818142455593435 , 0 , 1 ,]
[, 147 , 1 , 18.33317515133341 , 0 , 0 , 18.33317515133341 , 0 , 1 ,]
[, 68 , 10 , 2.118917070831176 , 0 , 0 , 2.118917070831176 , 0 , 1 ,]
[, 76 , 9 , 4.66782853441236 , 0 , 0 , 4.66782853441236 , 0 , 1 ,]
[, 164 , 1 , 12.68833624970509 , 0.21201722506914317 , 0 , 12.900353474774233 , 0 , 1 ,]
[, 85 , 30 , 4.955271732311949 , 0 , 0 , 4.955271732311949 , 0 , 1 ,]
[, 103 , 2 , 8.270143071466137 , 0.46051352545472873 , 0 , 8.730656596920866 , 0 , 1 ,]
[, 139 , 8 , 13.42765696281368 , 1.5401695877387016 , 0 , 14.967826550552381 , 0 , 1 ,]
[, 69 , 2 , 6.259687918541183 , 0.5712404500253804 , 0 , 6.830928368566563 , 0 , 1 ,]
[, 123 , 1 , 3.124302489297162 , 0.8458944554081009 , 0 , 3.970196944705263 , 0 , 1 ,]
[, 102 , 32 , 0.3492649791169266 , 0 , 0 , 0.3492649791169266 , 0 , 1 ,]
[, 72 , 14 , 5.065694907488907 , 1.14079718631545 , 0 , 6.206492093804357 , 0 , 1 ,]
