[,behaviorspace-run-number,which-storm?,num-citizens,num-broadcasters,num-aggregators,distribute_population,earliest,latest,wind-threshold,forc-weight,evac-weight,envc-weight,network-distance,network-size,use-census-data,census-tract-min-pop,citizen-to-census-population-ratio,census-tract-max-pop,under-18-assessment-increase,over-65-assessment-decrease,limited-english-assessment-decrease,foodstamps-assessment-decrease,no-vehicle-assessment-modification,no-internet-assessment-modification,]
[, 0 , MICHAEL , 892 , 10 , 10 , false , 198 , 0 , 119 , 1.37 , 0.53 , 1 , 50 , 2 , false , 5900 , 6000 , 10000 , 0.5 , 0.4 , 1 , 1 , 0.5 , 1 ,]

[,agent,decisionmodulefrequency,riskforecast,riskorders,riskenv,finalriskassessment,risksurge,percentevacuatedcoastal64,]
[, 546 , 24 , 12.908163539228743 , 2.0056039241575214 , 0 , 14.913767463386264 , 0 , 0.8035714285714286 ,]
[, 314 , 4 , 7.161187783557068 , 0.8613129106699463 , 0 , 8.022500694227015 , 0 , 0.8035714285714286 ,]
[, 594 , 4 , 9.508664666606508 , 0.34740011656250247 , 0 , 9.85606478316901 , 0 , 0.8035714285714286 ,]
[, 812 , 6 , 9.813975479962728 , 0.015380193743346425 , 0 , 9.829355673706075 , 0 , 0.8035714285714286 ,]
[, 569 , 14 , 7.745155441720134 , 0.8337514341371014 , 0 , 8.578906875857236 , 0 , 0.8035714285714286 ,]
[, 669 , 2 , 7.626738094148525 , 0.6281485370952001 , 0 , 8.254886631243725 , 0 , 0.8035714285714286 ,]
[, 107 , 3 , 7.589201411444561 , 0.30967049812851993 , 0 , 7.8988719095730815 , 0 , 0.8035714285714286 ,]
[, 842 , 32 , -1.3399276755758325 , 0 , 0 , -1.3399276755758325 , 0 , 0.8035714285714286 ,]
[, 384 , 3 , 12.120785681987398 , 0.5308322023955354 , 0 , 12.651617884382933 , 0 , 0.8035714285714286 ,]
[, 368 , 7 , 12.340407994579323 , 2.2056587727037917 , 0 , 14.546066767283115 , 0 , 0.8035714285714286 ,]
[, 517 , 7 , 9.034786108488312 , 0.7926626024861883 , 0 , 9.827448710974501 , 0 , 0.8035714285714286 ,]
[, 157 , 6 , 12.666515921001578 , 0.7299851886367704 , 0 , 13.396501109638349 , 0 , 0.8035714285714286 ,]
[, 166 , 1 , 8.410724196796249 , 0.5087131915833899 , 0 , 8.919437388379638 , 0 , 0.8035714285714286 ,]
[, 76 , 10 , 2.3716557876569713 , 0.3767763676128387 , 0 , 2.74843215526981 , 0 , 0.8035714285714286 ,]
[, 82 , 1 , 8.047659506784557 , 0.09586480433875909 , 0 , 8.143524311123317 , 0 , 0.8035714285714286 ,]
[, 406 , 11 , 8.559603037251417 , 0 , 0 , 8.559603037251417 , 0 , 0.8035714285714286 ,]
[, 142 , 3 , 6.863645784046773 , 1.0300203058237423 , 0 , 7.893666089870516 , 0 , 0.8035714285714286 ,]
